cat	city	locality	code	our_reviews	our_rating	place_id	comp_name	rating	reviews	category	domain	address	appearances	avg_pos	clinic_km	ever_sponsored	our_avg_rank	clinic_searches
MH	Bangalore	Arekere	BLR_ARKRE	227	4.889867841409692	16026282877433021645	Dr. Tarachand Naik B T | Psychiatrist (MBBS, MD)	5.0	132		drtarachandnaikbt.getmy.clinic	Opens soon · 10 am · Kothnur	65	1.1538461538461537	3.3187499999999996	False	0.0	65
MH	Bangalore	Arekere	BLR_ARKRE	227	4.889867841409692	14764162161935828761	Dr. Vijay Mehtry - Phoenix Psychiatry & Psychotherapy	4.9	100		phoenixpsychiatry.co.in	J. P. Nagar	31	2.2903225806451615	2.3	False	0.0	31
MH	Bangalore	Arekere	BLR_ARKRE	226	4.889380530973451	10253543091675375195	Dr Vikram's Brain & Body Clinic	4.9	311		fb.me	BTM Layout	26	2.1538461538461537	3.625	False	0.0	26
MH	Bangalore	Arekere	BLR_ARKRE	227	4.889867841409692	17897951276759876707	Nagma Thakor - Counselling & Psychotherapy Service	4.8	23		www.google.com	Medax hospital, Bannerghatta Rd, nr. carmel school, opp. Decathlon	18	2.4444444444444446		False	0.0	18
MH	Bangalore	Arekere	BLR_ARKRE	227	4.889867841409692	15527802242800173758	Best Psychiatrist - Dr. Srinivas | 16+ Yrs of Exp. | Apollo Hospitals Bangalore	4.5	22		www.apollohospitals.com	154, 11, Bannerghatta Rd	12	2.75	1.8	False	0.0	12
MH	Bangalore	Arekere	BLR_ARKRE	227	4.889867841409692	244447350087746186	Dr. Swapna B, 11+ yrs of Exp | Best Psychiatrist | Psychiatrist Near Me | Adhd | Best Psychiatrist	4.5	27		www.apollo247.com	HSR Layout	11	2.727272727272727	3.7	False	0.0	11
MH	Bangalore	Arekere	BLR_ARKRE	226	4.889380530973451	354128249470620809	Dr Sneha V	4.9	19		drsneha.in	BTM Layout	11	2.6363636363636362	3.2	False	0.0	11
MH	Bangalore	Arekere	BLR_ARKRE	227	4.889867841409692	684364992554046932	Best Psychiatrist - Dr. Roshan | 24+ Yrs of Exp. | Bangalore	4.0	25		www.apollohospitals.com	154, 11, Bannerghatta Rd	10	2.6	2.4	False	0.0	10
MH	Bangalore	Arekere	BLR_ARKRE	227	4.889867841409692	13939279588523809581	Dr. Shobha Krishna - Best Psychiatrist Near Me in Bannerghatta Road, Bangalore	5.0	11		www.google.com	Apollo Hospitals Bannerghatta Road, Opp.iim 154/11,bannerghatta Road. Bannerghatta Road	10	2.2		False	0.0	10
MH	Bangalore	Arekere	BLR_ARKRE	227	4.889867841409692	10925572090570832409	Dr Kulkarni's psychiatry	4.8	150		www.google.com	building, 1st floor, Sai Manasa, 703, 703, 30th Main Rd	7	3.0	4.15	False	0.0	7
MH	Bangalore	Arekere	BLR_ARKRE	227	4.889867841409692	7095801413251358217	Mibo The Mind Expert	4.8	383		www.mibo.care	near Carmel Convent School	4	2.25	6.1	True	0.0	4
MH	Bangalore	Arekere	BLR_ARKRE	227	4.889867841409692	3294912078844587944	Dr Harish K S-Consult With Best Psychiatry Doctor Near Me | Bipolar Disorder | Dyslexia | Mental Health | 6+ Yrs. of Exp.	4.3	6		www.apollo247.com	J. P. Nagar	4	3.0		False	0.0	4
MH	Bangalore	Arekere	BLR_ARKRE	227	4.889867841409692	7713390120470210064	Cadabams Hospitals	4.3	1200		www.google.com	280 15th Cross Road	3	3.0	4.5	True	0.0	3
MH	Bangalore	Bellandur	BLR_BLNDR	267	4.958646616541353	13232064372264393535	Dr Richa Kumari | Consult With Best Psychiatry Doctor Near Me | Bipolar Disorder | Dyslexia | Mental Health | 10+ Yrs. of Exp	4.4	50		www.apollo247.com	Bellandur	101	1.4554455445544554	2.534090909090909	False	0.0	101
MH	Bangalore	Bellandur	BLR_BLNDR	267	4.958646616541353	7617070039207052143	Thriving Minds by Dr. Ankita Priydarshini	4.8	83		www.google.com	HSR Layout	51	2.549019607843137	5.521428571428571	False	0.0	51
MH	Bangalore	Bellandur	BLR_BLNDR	267	4.958646616541353	134361389224391745	Anupma Gupta- The Happy Image Space	4.9	118		www.anupmagupta.com	3rd Floor, Insta Office, SAKET CALLIPOLIS, 301/302, Sarjapur - Marathahalli Rd	40	2.15	2.4076923076923076	False	0.0	40
MH	Bangalore	Bellandur	BLR_BLNDR	267	4.958646616541353	7423511375795987272	Dr. Pallavi Joshi	4.9	45		www.manipalhospitals.com	Survey No. 10P & 12P, Manipal Hospital, Room No. 015, Whitefield Main Rd	39	1.6923076923076923	4.6909090909090905	False	0.0	39
MH	Bangalore	Bellandur	BLR_BLNDR	267	4.958646616541353	12869804302950208946	Best Psychiatrist - Dr. Supriya | 6+ Yrs of Exp. | Bangalore	4.2	5		www.apollo247.com	Kasavanahalli	36	2.5277777777777777	2.5214285714285714	False	0.0	36
MH	Bangalore	Bellandur	BLR_BLNDR	267	4.958646616541353	3633371802934553050	Amaha Mental Health Centre, Sarjapur Road, Bangalore	5.0	27		www.google.com	Survey number 25, SGR -3	32	1.5625	2.3600000000000003	True	0.0	27
MH	Bangalore	Bellandur	BLR_BLNDR	267	4.958646616541353	15103604154192229838	Dr M Anand | Psychiatrist at Apollo Clinic in Mahadevapura	4.9	149		www.google.com	Apollo clinic, Puneet Rajkumar road, Outer Ring Rd	26	1.9615384615384615	5.292307692307692	False	0.0	26
MH	Bangalore	Bellandur	BLR_BLNDR	267	4.958646616541353	7804288992259584503	Alisha CA - Online Counseling Psychologist	4.9	35		www.google.com	Purvi Pride	19	1.736842105263158	1.8	False	0.0	19
MH	Bangalore	Bellandur	BLR_BLNDR	267	4.958646616541353	18446575521027600543	Dr. Samarth S. Shetty	5.0	61		www.manipalhospitals.com	ward. 150, Manipal Hospital, near Sarjapur - Marathahalli Road, opposite Iblur	17	2.764705882352941	3.0833333333333335	False	0.0	17
MH	Bangalore	Bellandur	BLR_BLNDR	267	4.958646616541353	9206853942996929173	Dr Tripti Vashishtha, Treated 16K+ Patients | Best Psychologist | Best Life Coach | Child Psychologist | ADHD | Premarital	4.8	18		www.apollo247.com	Kasavanahalli	17	2.823529411764706	2.4625000000000004	False	0.0	17
MH	Bangalore	Bellandur	BLR_BLNDR	267	4.958646616541353	8266218860457236711	Dr. Kumari Richa | Best Psychiatrist in Whitefield Bangalore | Mental Health | Stepcare Whitefield	5.0	12		stepcare.co.in	G-01, Ground floor	16	2.0625	4.6499999999999995	False	0.0	16
MH	Bangalore	Bellandur	BLR_BLNDR	267	4.958490566037736	6972994187569343704	Dr P L Narayana's Mind-Body Clinic	4.5	96		www.mind-bodyclinic.com	Brookefield	15	2.6	3.4	False	0.0	15
MH	Bangalore	Bellandur	BLR_BLNDR	267	4.958490566037736	1760232262976793044	The Nirvana Center	4.5	23		www.nirvanacenter.in	Spice Garden Layout	9	2.4444444444444446	1.9125	False	0.0	9
MH	Bangalore	Bellandur	BLR_BLNDR	267	4.958646616541353	4529665754844963818	Dr Prerna Maheshwari - Psychiatrist	5.0	25		www.google.com	Manipal Clinic, Sarjapur - Marathahalli Rd, opposite The Prestige City	9	2.6666666666666665		False	0.0	9
MH	Bangalore	Bellandur	BLR_BLNDR	266	4.958646616541353	7883463646530625026	Best Psychologist - Dr. Pragati | 5+ Yrs of Exp. | Bengaluru	5.0	1		www.apollo247.com	Bellandur	7	2.2857142857142856	1.3	False	0.0	7
MH	Bangalore	Bellandur	BLR_BLNDR	267	4.958646616541353	15082810405253430952	Best Psychiatrist - Dr. Deepa | 5+ Yrs of Exp. | Bengaluru				www.apollo247.com	Bellandur	6	2.6666666666666665	1.4	False	0.0	6
MH	Bangalore	Bellandur	BLR_BLNDR	267	4.958646616541353	11613977828117450772	Best Psychiatrist - Dr. Anand | 14+ Yrs of Exp. | Bengaluru	5.0	3		www.apollo247.com	Mahadevapura	5	2.8	4.6	False	0.0	5
MH	Bangalore	Bellandur	BLR_BLNDR	267	4.958646616541353	7906259496445226994	Dr. Sushruth	5.0	62		www.beautifulmindhealthcare.com	Indiranagar	5	2.6	6.7	False	0.0	5
MH	Bangalore	Bellandur	BLR_BLNDR	267	4.958490566037736	5892312970967637312	Amaha Mental Health Centre, Indiranagar	4.8	733		www.amahahealth.com	501, Chinmaya Mission Hospital Rd	5	2.2	6.7	False	0.0	5
MH	Bangalore	Bellandur	BLR_BLNDR	266	4.958646616541353	7713390120470210064	Cadabams Hospitals	4.3	1200		www.google.com	280 15th Cross Road	4	2.5		True	0.0	4
MH	Bangalore	Bellandur	BLR_BLNDR	267	4.955056179775281	244447350087746186	Dr. Swapna B, 11+ yrs of Exp | Best Psychiatrist | Psychiatrist Near Me | Adhd | Best Psychiatrist	4.5	27		www.apollo247.com	HSR Layout	4	2.75	6.6	False	0.0	4
MH	Bangalore	Bellandur	BLR_BLNDR	267	4.958490566037736	12897488667667795406	DR. PRASHANTHI K - COUNSELLING PSYCHOLOGIST	4.9	18		www.practo.com	Shop No-7, Dassappa Reddy Complex, Balagere Main Rd, above Domino's Pizza, near Sobha Dream Acres	3	2.6666666666666665	0.75	False	0.0	3
MH	Bangalore	Bellandur	BLR_BLNDR	265	4.958490566037736	3181230047737795958	Dr. Atheena Krishna| Best psychologist	5.0	1		www.apollo247.com	GYR CHAMBER, Sarjapur Main Rd	3	2.6666666666666665	1.1	False	0.0	3
MH	Bangalore	Bellandur	BLR_BLNDR	265	4.958490566037736	10296052569035514270	My Smiling Souls	4.7	15		mysmilingsouls.com	First Floor, 183, Sarjapur - Marathahalli Rd, above Hello Kids, opp. Abhee Nakshatra Apartments	3	2.0		False	0.0	3
MH	Bangalore	Bellandur	BLR_BLNDR	266	4.958646616541353	9583685164506981458	Cadabams Hospitals	4.5	30		www.google.com	13 Whitefield Main Road	3	1.0	6.3	True	0.0	3
MH	Bangalore	Bellandur	BLR_BLNDR	267	4.958490566037736	3675951412499572512	Carewhizz Multi-Speciality Health & Wellness Clinic | Physiotherapist | General Physician | Gynecologist | Psychologist |	5.0	36		carewhizz.org	Hadosiddapura, Karnataka	3	2.0		False	0.0	3
MH	Bangalore	Bellandur	BLR_BLNDR	266	4.958646616541353	10118909329670301306	TWASHTRI - Mental Health and Counseling Services I Best Psychologist I Wellness Center I Psychotherapy	4.7	86		twashtricenter.com	Sarjapur Main Rd	3	3.3333333333333335		False	0.0	3
MH	Bangalore	Bellandur	BLR_BLNDR	267	4.955056179775281	16026282877433021645	Dr. Tarachand Naik B T | Psychiatrist (MBBS, MD)	5.0	132		drtarachandnaikbt.getmy.clinic	Kothnur	3	2.6666666666666665		False	0.0	3
MH	Bangalore	Bellandur	BLR_BLNDR	267	4.958646616541353	9244418016394397423	Dr.Shabana M.S. - Best Psychologist in Whitefield Bangalore.	4.8	44		doctorshabanams.com	Brookefield	3	2.3333333333333335	2.3	False	0.0	3
MH	Bangalore	Bilekahalli	BLR_BILEKH	4	5.0	16026282877433021645	Dr. Tarachand Naik B T | Psychiatrist (MBBS, MD)	5.0	132		drtarachandnaikbt.getmy.clinic	Kothnur	59	1.2203389830508475	4.01	False	0.0	59
MH	Bangalore	Bilekahalli	BLR_BILEKH	0	4.8	13939279588523809581	Dr. Shobha Krishna - Best Psychiatrist Near Me in Bannerghatta Road, Bangalore	5.0	11		www.google.com	Apollo Hospitals Bannerghatta Road, Opp.iim 154/11,bannerghatta Road. Bannerghatta Road	27	2.259259259259259		False	0.0	27
MH	Bangalore	Bilekahalli	BLR_BILEKH	4	5.0	10925572090570832409	Dr Kulkarni's psychiatry	4.8	149		www.google.com	building, 1st floor, Sai Manasa, 703, 703, 30th Main Rd	27	2.185185185185185	2.146428571428571	False	0.0	27
MH	Bangalore	Bilekahalli	BLR_BILEKH	4	5.0	10253543091675375195	Dr Vikram's Brain & Body Clinic	4.9	314		fb.me	BTM Layout	21	1.9523809523809523	1.6294117647058821	False	0.0	21
MH	Bangalore	Bilekahalli	BLR_BILEKH	4	5.0	684364992554046932	Best Psychiatrist - Dr. Roshan | 24+ Yrs of Exp. | Bangalore	4.0	25		www.apollohospitals.com	154, 11, Bannerghatta Rd	20	2.95	0.9625000000000001	False	0.0	20
MH	Bangalore	Bilekahalli	BLR_BILEKH	4	5.0	15527802242800173758	Best Psychiatrist - Dr. Srinivas | 16+ Yrs of Exp. | Apollo Hospitals Bangalore	4.5	22		www.apollohospitals.com	154, 11, Bannerghatta Rd	17	2.0588235294117645	1.1541666666666668	False	0.0	17
MH	Bangalore	Bilekahalli	BLR_BILEKH	4	5.0	14764162161935828761	Dr. Vijay Mehtry - Phoenix Psychiatry & Psychotherapy	4.9	90		phoenixpsychiatry.co.in	J. P. Nagar	14	2.4285714285714284		False	0.0	14
MH	Bangalore	Bilekahalli	BLR_BILEKH	4	5.0	244447350087746186	Dr. Swapna B, 11+ yrs of Exp | Best Psychiatrist | Psychiatrist Near Me | Adhd | Best Psychiatrist	4.5	27		www.apollo247.com	HSR Layout	13	1.6923076923076923	2.6000000000000005	False	0.0	13
MH	Bangalore	Bilekahalli	BLR_BILEKH	4	5.0	7095801413251358217	Mibo The Mind Expert	4.8	387		www.mibo.care	near Carmel Convent School	12	2.3333333333333335	2.6444444444444444	True	0.0	12
MH	Bangalore	Bilekahalli	BLR_BILEKH	0	4.8	354128249470620809	Dr Sneha V	4.9	19		drsneha.in	BTM Layout	6	3.0	1.0516666666666667	False	0.0	6
MH	Bangalore	Bilekahalli	BLR_BILEKH	4	5.0	7713390120470210064	Cadabams Hospitals	4.3	1200		www.google.com	J. P. Nagar	6	2.1666666666666665	2.066666666666667	True	0.0	6
MH	Bangalore	Bilekahalli	BLR_BILEKH	4	5.0	17897951276759876707	Nagma Thakor - Counselling & Psychotherapy Service	4.8	23		www.google.com	Medax hospital, Bannerghatta Rd, nr. carmel school, opp. Decathlon	5	2.2		False	0.0	5
MH	Bangalore	Bilekahalli	BLR_BILEKH	4	5.0	12321664587405555016	Dr.Abhishek - Best Psychiatrist | Lords Polyclinic, HSR Layout	5.0	1		lordspath.com	Premises No 3, 3rd Floor, 17th Cross Rd	5	2.8	2.35	False	0.0	5
MH	Bangalore	Bilekahalli	BLR_BILEKH	4	5.0	3294912078844587944	Dr Harish K S-Consult With Best Psychiatry Doctor Near Me | Bipolar Disorder | Dyslexia | Mental Health | 6+ Yrs. of Exp.	4.3	6		www.apollo247.com	J. P. Nagar	4	2.25		False	0.0	4
MH	Bangalore	Bilekahalli	BLR_BILEKH	4	5.0	62714788207927680	HealwithTanya	5.0	34		www.mentanahealth.com	Bhive Alts	3	3.0		False	0.0	3
MH	Bangalore	Brookefield	BLR_BRKFLD	9	5.0	15103604154192229838	Dr M Anand | Psychiatrist at Apollo Clinic in Mahadevapura	4.9	149		www.google.com	Apollo clinic, Puneet Rajkumar road, Outer Ring Rd	63	1.9841269841269842	3.16	False	0.047619047619047616	63
MH	Bangalore	Brookefield	BLR_BRKFLD	9	5.0	12351185181437630970	Dr. Pallavi's Mind Clinic	5.0	51		www.drpallavijoshi.com	Mahadevapura	45	2.1555555555555554	2.590909090909091	False	0.0	45
MH	Bangalore	Brookefield	BLR_BRKFLD	9	5.0	8266218860457236711	Dr. Kumari Richa | Best Psychiatrist in Whitefield Bangalore | Mental Health | Stepcare Whitefield	5.0	12		stepcare.co.in	Opens soon · 10 am · G-01, Ground floor	37	1.5405405405405406	1.7192307692307693	False	0.2702702702702703	37
MH	Bangalore	Brookefield	BLR_BRKFLD	9	5.0	6972994187569343704	Dr P L Narayana's Mind-Body Clinic	4.5	97		www.mind-bodyclinic.com	Brookefield	34	2.3529411764705883	1.2557407407407408	False	0.2647058823529412	34
MH	Bangalore	Brookefield	BLR_BRKFLD	9	5.0	11613977828117450772	Best Psychiatrist - Dr. Anand | 14+ Yrs of Exp. | Bengaluru	5.0	3		www.apollo247.com	Mahadevapura	33	2.0303030303030303	2.6599999999999997	False	0.030303030303030304	33
MH	Bangalore	Brookefield	BLR_BRKFLD	9	5.0	7423511375795987272	Dr. Pallavi Joshi	4.9	45		www.manipalhospitals.com	Survey No. 10P & 12P, Manipal Hospital, Room No. 015, Whitefield Main Rd	33	1.6666666666666667	2.8600000000000003	False	0.0	33
MH	Bangalore	Brookefield	BLR_BRKFLD	9	5.0	2938953943798415395	Amaha Mental Health Centre, Whitefield	4.6	181		www.google.com	near Hoodi	19	2.3157894736842106	2.675	True	0.0	19
MH	Bangalore	Brookefield	BLR_BRKFLD	9	5.0	1760232262976793044	The Nirvana Center	4.5	23		www.nirvanacenter.in	Spice Garden Layout	17	1.9411764705882353	0.8933333333333334	False	0.6470588235294118	17
MH	Bangalore	Brookefield	BLR_BRKFLD	9	5.0	9244418016394397423	Dr.Shabana M.S. - Best Psychologist in Whitefield Bangalore.	4.8	44		doctorshabanams.com	Room No:5,ground floor 795, 4th Main Road Whitefield	14	2.0	1.0208333333333335	False	0.35714285714285715	14
MH	Bangalore	Brookefield	BLR_BRKFLD	6	5.0	7249576155840598011	ANC Clinics - Whitefield	5.0	183		www.ashaneuromodulationclinics.com	Bengaluru, Karnataka	9	2.6666666666666665		False	0.0	9
MH	Bangalore	Brookefield	BLR_BRKFLD	9	5.0	6517414556619647112	MindfulTMS Neurocare	4.2	107		mindfultms.in	Bengaluru, Karnataka	6	2.6666666666666665		False	0.0	6
MH	Bangalore	Brookefield	BLR_BRKFLD	6	5.0	9583685164506981458	Cadabams Hospitals	4.5	30		www.google.com	13 Whitefield Main Road	5	1.6	4.35	True	0.0	5
MH	Bangalore	Brookefield	BLR_BRKFLD	9	5.0	65650057898709798	Dr. Tejaswini Billa . | Psychiatrist | Vishalya Clinic, Bangalore	5.0	1		www.google.com	Kodigehalli Main Rd	5	2.4		False	0.0	5
MH	Bangalore	Brookefield	BLR_BRKFLD	9	5.0	15802833920992462711	Healing Hub	5.0	297		www.healing-hub.in	3rd floor, twin oak building, Nallurhalli Main Road Woodstock Business centre, near marigold restorant and bar	5	2.0	1.2	False	0.0	5
MH	Bangalore	Brookefield	BLR_BRKFLD	9	5.0	13232064372264393535	Dr Richa Kumari | Consult With Best Psychiatry Doctor Near Me | Bipolar Disorder | Dyslexia | Mental Health | 10+ Yrs. of Exp	4.4	50		www.apollo247.com	Bellandur	4	2.25	4.8	False	0.0	4
MH	Bangalore	Brookefield	BLR_BRKFLD	6	5.0	11348961272202891833	Empower Mind & Brain clinic	5.0	12		empowerpsychiatry.github.io	15, 7th A Cross Rd	4	3.0		False	0.0	4
MH	Bangalore	Brookefield	BLR_BRKFLD	6	5.0	13396003161191509606	Satadeepa Som | Best Psychologist in Whitefield Bangalore | Mental Health Counselling | Individual & Couple Counselling	5.0	23		stepcare.co.in	Ground floor, Brigade Irv Center	4	3.0	0.9	False	0.0	4
MH	Bangalore	Brookefield	BLR_BRKFLD	9	5.0	7804288992259584503	Alisha CA - Online Counseling Psychologist	4.9	35		www.google.com	Bengaluru, Karnataka	3	3.0		False	0.0	3
MH	Bangalore	Brookefield	BLR_BRKFLD	9	5.0	8897026037554364185	Dr. Hema Krishna P - Best Neurologist, Headache and Parkinson’s Specialist in Whitefield, Marathahalli, Bangalore	4.9	153		drhkneuro.com	first floor, Sy no. 5/7, Varthur Main Rd, opposite SKR convention hall	3	2.3333333333333335	1.05	False	0.0	3
MH	Bangalore	Electronic City	BLR_E-CITY	781	4.868613138686132	6357688849258264564	Dr Divya Kumawat -Consultant Counseling Psychologist	4.8	461		kalpariartandmind.com	Doddathoguru, Karnataka	90	1.7444444444444445	1.40275	False	0.0	90
MH	Bangalore	Electronic City	BLR_E-CITY	781	4.868613138686132	16026282877433021645	Dr. Tarachand Naik B T | Psychiatrist (MBBS, MD)	5.0	132		drtarachandnaikbt.getmy.clinic	Opens soon · 10 am · Kothnur	83	1.5542168674698795	6.746428571428573	False	0.0	83
MH	Bangalore	Electronic City	BLR_E-CITY	781	4.868613138686132	17088797600477023832	Nemadhi - A Psychological Intervention	4.8	118		www.google.com	Opens soon · 10 am · Doddathoguru, Karnataka	43	2.558139534883721	1.2590909090909093	False	0.0	43
MH	Bangalore	Electronic City	BLR_E-CITY	781	4.868613138686132	2402726206660982370	Kauvery Hospital Electronic City in Bengaluru	4.8	27100		www.kauveryhospitalsbangalore.com	Konappana Agrahara, Karnataka	32	1.9375	1.1333333333333335	False	0.0	32
MH	Bangalore	Electronic City	BLR_E-CITY	781	4.868613138686132	5023297337550058446	Dr. Diwakar Goutham N. | Psychiatrist | Narayana Health City	4.9	147		www.narayanahealth.org	Bommasandra, Karnataka	27	1.7407407407407407	5.2	False	0.0	27
MH	Bangalore	Electronic City	BLR_E-CITY	781	4.868613138686132	6893711045080088219	Dr. Abhishek Ramesh | Consultant Psychiatrist | SwasthaMana - A Center for Mental Health and Well-being	4.9	66		www.instagram.com	Opens soon · 6:30 pm · Bengaluru, Andapura, Karnataka	18	2.5555555555555554		False	0.0	18
MH	Bangalore	Electronic City	BLR_E-CITY	781	4.868613138686132	7095801413251358217	Mibo The Mind Expert	4.8	387		www.mibo.care	near Carmel Convent School	17	2.0	9.35	True	0.0	17
MH	Bangalore	Electronic City	BLR_E-CITY	773	4.867060561299852	10862272159539586258	Dr. RUUPA RAO, Psychologist, Counselor, ICF PCC Coach, Trainer	4.9	129		www.ruuparao.com	Nama giri Nilaya, Doddanagamangala Rd, near GVS school	15	1.9333333333333333		False	0.0	15
MH	Bangalore	Electronic City	BLR_E-CITY	773	4.867060561299852	14853993664110745419	Talk to cure	4.8	45		www.talktocure.com	Doddathoguru, Karnataka	13	2.6923076923076925	1.2633333333333334	False	0.0	13
MH	Bangalore	Electronic City	BLR_E-CITY	773	4.867060561299852	14764162161935828761	Dr. Vijay Mehtry - Phoenix Psychiatry & Psychotherapy	4.9	99		phoenixpsychiatry.co.in	J. P. Nagar	11	2.727272727272727		False	0.0	11
MH	Bangalore	Electronic City	BLR_E-CITY	781	4.868613138686132	12081588161338202401	Springleaf Hospital	4.2	1800		www.springleaf-healthcare.com	Konappana Agrahara, Karnataka	9	2.5555555555555554		False	0.0	9
MH	Bangalore	Electronic City	BLR_E-CITY	781	4.868613138686132	17026087626296700275	Sukino Electronic City - Stroke and Neuro Inpatient Rehabilitation Centre	4.8	66		sukino.com	Hebbagodi, Karnataka	9	2.3333333333333335		False	0.0	9
MH	Bangalore	Electronic City	BLR_E-CITY	781	4.868613138686132	244447350087746186	Dr. Swapna B, 11+ yrs of Exp | Best Psychiatrist | Psychiatrist Near Me | Adhd | Best Psychiatrist	4.5	27		www.apollo247.com	HSR Layout	6	2.3333333333333335		False	0.0	6
MH	Bangalore	Electronic City	BLR_E-CITY	773	4.867060561299852	7617070039207052143	Thriving Minds by Dr. Ankita Priydarshini	4.8	83		www.google.com	HSR Layout	5	2.2		False	0.0	5
MH	Bangalore	Electronic City	BLR_E-CITY	768	4.866071428571429	10253543091675375195	Dr Vikram's Brain & Body Clinic	4.9	311		fb.me	BTM Layout	5	3.0		False	0.0	5
MH	Bangalore	Electronic City	BLR_E-CITY	773	4.867060561299852	13939279588523809581	Dr. Shobha Krishna - Best Psychiatrist Near Me in Bannerghatta Road, Bangalore	5.0	11		www.google.com	Apollo Hospitals Bannerghatta Road, Opp.iim 154/11,bannerghatta Road. Bannerghatta Road	5	2.8		False	0.0	5
MH	Bangalore	Electronic City	BLR_E-CITY	773	4.867060561299852	10925572090570832409	Dr Kulkarni's psychiatry	4.8	149		www.google.com	BTM Layout	5	2.8		False	0.0	5
MH	Bangalore	Electronic City	BLR_E-CITY	781	4.868613138686132	17897951276759876707	Nagma Thakor - Counselling & Psychotherapy Service	4.8	23		www.google.com	Kothnur	3	2.3333333333333335		False	0.0	3
MH	Bangalore	Electronic City	BLR_E-CITY	771	4.866666666666666	17110453139539621921	Dr. Keya Das-Consult With Best Psychiatry Doctor Near Me | Bipolar Disorder | Dyslexia | Mental Health | 11+ Yrs. of Exp.				www.apollo247.com	Doddathoguru, Karnataka	3	2.6666666666666665	0.6333333333333334	False	0.0	3
MH	Bangalore	Electronic City	BLR_E-CITY	771	4.866666666666666	7713390120470210064	Cadabams Hospitals	4.3	1200		www.google.com	280 15th Cross Road	3	3.0	10.9	True	0.0	3
MH	Bangalore	Electronic City	BLR_E-CITY	771	4.866666666666666	5861323075902723364	Inspiron Psychological Well-Being Centre - Indiranagar	4.5	103		www.google.com	72 4th Main Road	3	1.0		True	0.0	3
MH	Bangalore	HSR Layout	BLR_HSR	855	4.821067821067821	7617070039207052143	Thriving Minds by Dr. Ankita Priydarshini	4.8	83		www.google.com	Online Consultation Only, 1225, 11th A Cross Rd	84	1.8928571428571428	1.7722222222222224	False	0.0	84
MH	Bangalore	HSR Layout	BLR_HSR	855	4.821067821067821	244447350087746186	Dr. Swapna B, 11+ yrs of Exp | Best Psychiatrist | Psychiatrist Near Me | Adhd | Best Psychiatrist	4.5	27		www.apollo247.com	HSR Layout	78	1.8974358974358974	1.9425000000000001	False	0.0	78
MH	Bangalore	HSR Layout	BLR_HSR	855	4.821067821067821	10610858917551458459	Compathy Health	4.6	204		www.compathyhealth.com	Third Floor, Compathy Health, 192, 27th Main Rd, opposite Sunlife Hospital	38	2.1052631578947367	1.2387096774193551	False	0.0	38
MH	Bangalore	HSR Layout	BLR_HSR	855	4.821067821067821	12869804302950208946	Best Psychiatrist - Dr. Supriya | 6+ Yrs of Exp. | Bangalore	4.2	5		www.apollo247.com	Kasavanahalli	27	2.2222222222222223	1.2916666666666667	False	0.0	27
MH	Bangalore	HSR Layout	BLR_HSR	855	4.821067821067821	16026282877433021645	Dr. Tarachand Naik B T | Psychiatrist (MBBS, MD)	5.0	132		drtarachandnaikbt.getmy.clinic	Kothnur	24	2.0833333333333335		False	0.0	24
MH	Bangalore	HSR Layout	BLR_HSR	855	4.821067821067821	12321664587405555016	Dr.Abhishek - Best Psychiatrist | Lords Polyclinic, HSR Layout	5.0	1		lordspath.com	Premises No 3, 3rd Floor, 17th Cross Rd	23	2.608695652173913	1.305	False	0.0	23
MH	Bangalore	HSR Layout	BLR_HSR	855	4.821067821067821	18446575521027600543	Dr. Samarth S. Shetty	5.0	61		www.manipalhospitals.com	ward. 150, Manipal Hospital, near Sarjapur - Marathahalli Road, opposite Iblur	23	2.0869565217391304	1.2714285714285716	False	0.0	23
MH	Bangalore	HSR Layout	BLR_HSR	855	4.821067821067821	13232064372264393535	Dr Richa Kumari | Consult With Best Psychiatry Doctor Near Me | Bipolar Disorder | Dyslexia | Mental Health | 10+ Yrs. of Exp	4.4	50		www.apollo247.com	Bellandur	22	1.9545454545454546	1.95	False	0.0	22
MH	Bangalore	HSR Layout	BLR_HSR	852	4.821067821067821	10925572090570832409	Dr Kulkarni's psychiatry	4.8	149		www.google.com	BTM Layout	16	2.4375	3.9142857142857146	False	0.0	16
MH	Bangalore	HSR Layout	BLR_HSR	855	4.821067821067821	134361389224391745	Anupma Gupta- The Happy Image Space	4.9	118		www.anupmagupta.com	Bengaluru, Karnataka	15	1.8666666666666667		False	0.0	15
MH	Bangalore	HSR Layout	BLR_HSR	855	4.821067821067821	62714788207927680	HealwithTanya	5.0	34		www.mentanahealth.com	Bhive Alts	12	2.0833333333333335	0.8833333333333333	False	0.0	12
MH	Bangalore	HSR Layout	BLR_HSR	855	4.820699708454811	4909367294238488297	Manah Brain and Mind care	4.0	1		www.google.com	Rayasandra, Karnataka	12	1.6666666666666667		False	0.0	12
MH	Bangalore	HSR Layout	BLR_HSR	855	4.820699708454811	3633371802934553050	Amaha Mental Health Centre, Sarjapur Road, Bangalore	5.0	27		www.google.com	Survey number 25, SGR -3	7	2.0	3.1500000000000004	True	0.0	7
MH	Bangalore	HSR Layout	BLR_HSR	852	4.821067821067821	10862272159539586258	Dr. RUUPA RAO, Psychologist, Counselor, ICF PCC Coach, Trainer	4.9	129		www.ruuparao.com	Nama giri Nilaya, Doddanagamangala Rd, near GVS school	7	1.5714285714285714		False	0.0	7
